url;deprecated;valid_until;valid_from;id;label_en;label_it;skos:prefLabel
http://publications.europa.eu/resource/authority/language/AZE;false;;1950-05-09;AZE;Azerbaijani;azerbaigiano;
http://publications.europa.eu/resource/authority/language/AZG;false;;1950-05-09;AZG;;;
http://publications.europa.eu/resource/authority/language/AZJ;false;;1950-05-09;AZJ;;;
http://publications.europa.eu/resource/authority/language/AZM;false;;1950-05-09;AZM;;;
http://publications.europa.eu/resource/authority/language/AZN;false;;1950-05-09;AZN;Western Durango Nahuatl;;
http://publications.europa.eu/resource/authority/language/AZO;false;;1950-05-09;AZO;;;
http://publications.europa.eu/resource/authority/language/AZT;false;;1950-05-09;AZT;;;
http://publications.europa.eu/resource/authority/language/AZZ;false;;1950-05-09;AZZ;;;
http://publications.europa.eu/resource/authority/language/BAA;false;;1950-05-09;BAA;;;
http://publications.europa.eu/resource/authority/language/BAB;false;;1950-05-09;BAB;;;
http://publications.europa.eu/resource/authority/language/BAC;false;;1950-05-09;BAC;;;
http://publications.europa.eu/resource/authority/language/BAD;false;;1950-05-09;BAD;Banda languages;;
http://publications.europa.eu/resource/authority/language/BAE;false;;1950-05-09;BAE;;;
http://publications.europa.eu/resource/authority/language/BAF;false;;1950-05-09;BAF;;;
http://publications.europa.eu/resource/authority/language/BAG;false;;1950-05-09;BAG;;;
http://publications.europa.eu/resource/authority/language/BAH;false;;1950-05-09;BAH;;;
http://publications.europa.eu/resource/authority/language/BAI;false;;1950-05-09;BAI;Bamileke languages;;
http://publications.europa.eu/resource/authority/language/BAJ;false;;1950-05-09;BAJ;;;
http://publications.europa.eu/resource/authority/language/BAK;false;;1950-05-09;BAK;;;
http://publications.europa.eu/resource/authority/language/BAL;false;;1950-05-09;BAL;;;
http://publications.europa.eu/resource/authority/language/BAM;false;;1950-05-09;BAM;;;
http://publications.europa.eu/resource/authority/language/BAN;false;;1950-05-09;BAN;;;
http://publications.europa.eu/resource/authority/language/BAO;false;;1950-05-09;BAO;;;
http://publications.europa.eu/resource/authority/language/BAP;false;;1950-05-09;BAP;;;
http://publications.europa.eu/resource/authority/language/BAR;false;;1950-05-09;BAR;;;
http://publications.europa.eu/resource/authority/language/BAS;false;;1950-05-09;BAS;;;
http://publications.europa.eu/resource/authority/language/BAT;false;;1950-05-09;BAT;Baltic languages;;
http://publications.europa.eu/resource/authority/language/BAU;false;;1950-05-09;BAU;;;
http://publications.europa.eu/resource/authority/language/BAV;false;;1950-05-09;BAV;;;
http://publications.europa.eu/resource/authority/language/BAW;false;;1950-05-09;BAW;;;
http://publications.europa.eu/resource/authority/language/BAX;false;;1950-05-09;BAX;;;
http://publications.europa.eu/resource/authority/language/BAY;false;;1950-05-09;BAY;;;
http://publications.europa.eu/resource/authority/language/BAZ;false;;1950-05-09;BAZ;;;
http://publications.europa.eu/resource/authority/language/BBA;false;;1950-05-09;BBA;;;
http://publications.europa.eu/resource/authority/language/BBB;false;;1950-05-09;BBB;;;
http://publications.europa.eu/resource/authority/language/BBC;false;;1950-05-09;BBC;;;
http://publications.europa.eu/resource/authority/language/BBD;false;;1950-05-09;BBD;;;
http://publications.europa.eu/resource/authority/language/BBE;false;;1950-05-09;BBE;;;
http://publications.europa.eu/resource/authority/language/BBF;false;;1950-05-09;BBF;;;
http://publications.europa.eu/resource/authority/language/BBG;false;;1950-05-09;BBG;;;
http://publications.europa.eu/resource/authority/language/BBH;false;;1950-05-09;BBH;;;
http://publications.europa.eu/resource/authority/language/BBI;false;;1950-05-09;BBI;;;
http://publications.europa.eu/resource/authority/language/BBJ;false;;1950-05-09;BBJ;;;
http://publications.europa.eu/resource/authority/language/BBK;false;;1950-05-09;BBK;;;
http://publications.europa.eu/resource/authority/language/BBL;false;;1950-05-09;BBL;;;
http://publications.europa.eu/resource/authority/language/BBM;false;;1950-05-09;BBM;;;
http://publications.europa.eu/resource/authority/language/BBN;false;;1950-05-09;BBN;;;
http://publications.europa.eu/resource/authority/language/BBO;false;;1950-05-09;BBO;;;
http://publications.europa.eu/resource/authority/language/BBP;false;;1950-05-09;BBP;;;
http://publications.europa.eu/resource/authority/language/BBQ;false;;1950-05-09;BBQ;;;
http://publications.europa.eu/resource/authority/language/BBR;false;;1950-05-09;BBR;;;
http://publications.europa.eu/resource/authority/language/BBS;false;;1950-05-09;BBS;;;
http://publications.europa.eu/resource/authority/language/BBT;false;;1950-05-09;BBT;;;
http://publications.europa.eu/resource/authority/language/BBU;false;;1950-05-09;BBU;;;
http://publications.europa.eu/resource/authority/language/BBV;false;;1950-05-09;BBV;;;
http://publications.europa.eu/resource/authority/language/BBW;false;;1950-05-09;BBW;;;
http://publications.europa.eu/resource/authority/language/BBX;false;;1950-05-09;BBX;;;
http://publications.europa.eu/resource/authority/language/BBY;false;;1950-05-09;BBY;;;
http://publications.europa.eu/resource/authority/language/BBZ;false;;1950-05-09;BBZ;;;
http://publications.europa.eu/resource/authority/language/BCA;false;;1950-05-09;BCA;;;
http://publications.europa.eu/resource/authority/language/BCB;false;;1950-05-09;BCB;;;
http://publications.europa.eu/resource/authority/language/BCC;false;;1950-05-09;BCC;;;
http://publications.europa.eu/resource/authority/language/BCD;false;;1950-05-09;BCD;;;
http://publications.europa.eu/resource/authority/language/BCE;false;;1950-05-09;BCE;;;
http://publications.europa.eu/resource/authority/language/BCF;false;;1950-05-09;BCF;;;
http://publications.europa.eu/resource/authority/language/BCG;false;;1950-05-09;BCG;;;
http://publications.europa.eu/resource/authority/language/BCH;false;;1950-05-09;BCH;;;
http://publications.europa.eu/resource/authority/language/BCI;false;;1950-05-09;BCI;;;
http://publications.europa.eu/resource/authority/language/BCJ;false;;1950-05-09;BCJ;;;
http://publications.europa.eu/resource/authority/language/BCK;false;;1950-05-09;BCK;;;
http://publications.europa.eu/resource/authority/language/BCL;false;;1950-05-09;BCL;;;
http://publications.europa.eu/resource/authority/language/BCM;false;;1950-05-09;BCM;;;
http://publications.europa.eu/resource/authority/language/BCN;false;;1950-05-09;BCN;;;
http://publications.europa.eu/resource/authority/language/BCO;false;;1950-05-09;BCO;;;
http://publications.europa.eu/resource/authority/language/BCP;false;;1950-05-09;BCP;;;
http://publications.europa.eu/resource/authority/language/BCQ;false;;1950-05-09;BCQ;;;
http://publications.europa.eu/resource/authority/language/BCR;false;;1950-05-09;BCR;;;
http://publications.europa.eu/resource/authority/language/BCS;false;;1950-05-09;BCS;;;
http://publications.europa.eu/resource/authority/language/BCT;false;;1950-05-09;BCT;;;
http://publications.europa.eu/resource/authority/language/BCU;false;;1950-05-09;BCU;;;
http://publications.europa.eu/resource/authority/language/BCV;false;;1950-05-09;BCV;;;
http://publications.europa.eu/resource/authority/language/BCW;false;;1950-05-09;BCW;;;
http://publications.europa.eu/resource/authority/language/BCY;false;;1950-05-09;BCY;;;
http://publications.europa.eu/resource/authority/language/BCZ;false;;1950-05-09;BCZ;;;
http://publications.europa.eu/resource/authority/language/BDA;false;;1950-05-09;BDA;;;
http://publications.europa.eu/resource/authority/language/BDB;false;;1950-05-09;BDB;;;
http://publications.europa.eu/resource/authority/language/BDC;false;;1950-05-09;BDC;;;
http://publications.europa.eu/resource/authority/language/BDD;false;;1950-05-09;BDD;;;
http://publications.europa.eu/resource/authority/language/BDE;false;;1950-05-09;BDE;;;
http://publications.europa.eu/resource/authority/language/BDF;false;;1950-05-09;BDF;Biage;;
http://publications.europa.eu/resource/authority/language/BDG;false;;1950-05-09;BDG;;;
http://publications.europa.eu/resource/authority/language/BDH;false;;1950-05-09;BDH;;;
http://publications.europa.eu/resource/authority/language/BDI;false;;1950-05-09;BDI;;;
http://publications.europa.eu/resource/authority/language/BDJ;false;;1950-05-09;BDJ;;;
http://publications.europa.eu/resource/authority/language/BDK;false;;1950-05-09;BDK;;;
http://publications.europa.eu/resource/authority/language/BDL;false;;1950-05-09;BDL;;;
http://publications.europa.eu/resource/authority/language/BDM;false;;1950-05-09;BDM;;;
http://publications.europa.eu/resource/authority/language/BDN;false;;1950-05-09;BDN;;;
http://publications.europa.eu/resource/authority/language/BDO;false;;1950-05-09;BDO;;;
http://publications.europa.eu/resource/authority/language/BDP;false;;1950-05-09;BDP;;;
http://publications.europa.eu/resource/authority/language/BDQ;false;;1950-05-09;BDQ;;;
http://publications.europa.eu/resource/authority/language/BDR;false;;1950-05-09;BDR;;;
http://publications.europa.eu/resource/authority/language/BDS;false;;1950-05-09;BDS;;;
http://publications.europa.eu/resource/authority/language/BDT;false;;1950-05-09;BDT;;;
http://publications.europa.eu/resource/authority/language/BDU;false;;1950-05-09;BDU;;;
http://publications.europa.eu/resource/authority/language/BDV;false;;1950-05-09;BDV;;;
http://publications.europa.eu/resource/authority/language/BDW;false;;1950-05-09;BDW;;;
http://publications.europa.eu/resource/authority/language/BDX;false;;1950-05-09;BDX;;;
http://publications.europa.eu/resource/authority/language/BDY;false;;1950-05-09;BDY;;;
http://publications.europa.eu/resource/authority/language/BDZ;false;;1950-05-09;BDZ;;;
http://publications.europa.eu/resource/authority/language/BEA;false;;1950-05-09;BEA;;;
http://publications.europa.eu/resource/authority/language/BEB;false;;1950-05-09;BEB;;;
http://publications.europa.eu/resource/authority/language/BEC;false;;1950-05-09;BEC;;;
http://publications.europa.eu/resource/authority/language/BED;false;;1950-05-09;BED;;;
http://publications.europa.eu/resource/authority/language/BEE;false;;1950-05-09;BEE;;;
http://publications.europa.eu/resource/authority/language/BEF;false;;1950-05-09;BEF;;;
http://publications.europa.eu/resource/authority/language/BEG;false;;1950-05-09;BEG;;;
http://publications.europa.eu/resource/authority/language/BEH;false;;1950-05-09;BEH;;;
http://publications.europa.eu/resource/authority/language/BEI;false;;1950-05-09;BEI;;;
http://publications.europa.eu/resource/authority/language/BEJ;false;;1950-05-09;BEJ;;;
http://publications.europa.eu/resource/authority/language/BEK;false;;1950-05-09;BEK;;;
http://publications.europa.eu/resource/authority/language/BEL;false;;1950-05-09;BEL;Belarusian;bielorusso;
http://publications.europa.eu/resource/authority/language/BEM;false;;1950-05-09;BEM;;;
http://publications.europa.eu/resource/authority/language/BEN;false;;1950-05-09;BEN;Bengali;bengalese;
http://publications.europa.eu/resource/authority/language/BEO;false;;1950-05-09;BEO;;;
http://publications.europa.eu/resource/authority/language/BEP;false;;1950-05-09;BEP;;;
http://publications.europa.eu/resource/authority/language/BEQ;false;;1950-05-09;BEQ;;;
http://publications.europa.eu/resource/authority/language/BER;false;;1950-05-09;BER;Berber languages;;
http://publications.europa.eu/resource/authority/language/BES;false;;1950-05-09;BES;;;
http://publications.europa.eu/resource/authority/language/BET;false;;1950-05-09;BET;;;
http://publications.europa.eu/resource/authority/language/BEU;false;;1950-05-09;BEU;;;
http://publications.europa.eu/resource/authority/language/BEV;false;;1950-05-09;BEV;;;
http://publications.europa.eu/resource/authority/language/BEW;false;;1950-05-09;BEW;;;
http://publications.europa.eu/resource/authority/language/BEX;false;;1950-05-09;BEX;;;
http://publications.europa.eu/resource/authority/language/BEY;false;;1950-05-09;BEY;;;
http://publications.europa.eu/resource/authority/language/BEZ;false;;1950-05-09;BEZ;;;
http://publications.europa.eu/resource/authority/language/BFA;false;;1950-05-09;BFA;;;
http://publications.europa.eu/resource/authority/language/BFB;false;;1950-05-09;BFB;;;
http://publications.europa.eu/resource/authority/language/BFC;false;;1950-05-09;BFC;;;
http://publications.europa.eu/resource/authority/language/BFD;false;;1950-05-09;BFD;;;
http://publications.europa.eu/resource/authority/language/BFE;false;;1950-05-09;BFE;;;
http://publications.europa.eu/resource/authority/language/BFF;false;;1950-05-09;BFF;;;
http://publications.europa.eu/resource/authority/language/BFG;false;;1950-05-09;BFG;;;
http://publications.europa.eu/resource/authority/language/BFH;false;;1950-05-09;BFH;;;
http://publications.europa.eu/resource/authority/language/BFI;false;;1950-05-09;BFI;British Sign Language;lingua dei segni britannica;
http://publications.europa.eu/resource/authority/language/BFJ;false;;1950-05-09;BFJ;;;
http://publications.europa.eu/resource/authority/language/BFK;false;;1950-05-09;BFK;Ban Khor Sign Language;lingua dei segni di Ban Khor;
http://publications.europa.eu/resource/authority/language/BFL;false;;1950-05-09;BFL;;;
http://publications.europa.eu/resource/authority/language/BFM;false;;1950-05-09;BFM;;;
http://publications.europa.eu/resource/authority/language/BFN;false;;1950-05-09;BFN;;;
http://publications.europa.eu/resource/authority/language/BFO;false;;1950-05-09;BFO;;;
http://publications.europa.eu/resource/authority/language/BFP;false;;1950-05-09;BFP;;;
http://publications.europa.eu/resource/authority/language/BFQ;false;;1950-05-09;BFQ;;;
http://publications.europa.eu/resource/authority/language/BFR;false;;1950-05-09;BFR;;;
http://publications.europa.eu/resource/authority/language/BFS;false;;1950-05-09;BFS;;;
http://publications.europa.eu/resource/authority/language/BFT;false;;1950-05-09;BFT;;;
http://publications.europa.eu/resource/authority/language/BFU;false;;1950-05-09;BFU;;;
http://publications.europa.eu/resource/authority/language/BFW;false;;1950-05-09;BFW;;;
http://publications.europa.eu/resource/authority/language/BFX;false;;1950-05-09;BFX;Bantayanon;;
http://publications.europa.eu/resource/authority/language/BFY;false;;1950-05-09;BFY;;;
http://publications.europa.eu/resource/authority/language/BFZ;false;;1950-05-09;BFZ;;;
http://publications.europa.eu/resource/authority/language/BGA;false;;1950-05-09;BGA;;;
http://publications.europa.eu/resource/authority/language/BGB;false;;1950-05-09;BGB;;;
http://publications.europa.eu/resource/authority/language/BGC;false;;1950-05-09;BGC;;;
http://publications.europa.eu/resource/authority/language/BGD;false;;1950-05-09;BGD;;;
http://publications.europa.eu/resource/authority/language/BGE;false;;1950-05-09;BGE;;;
http://publications.europa.eu/resource/authority/language/BGF;false;;1950-05-09;BGF;;;
http://publications.europa.eu/resource/authority/language/BGG;false;;1950-05-09;BGG;;;
http://publications.europa.eu/resource/authority/language/BGI;false;;1950-05-09;BGI;;;
http://publications.europa.eu/resource/authority/language/BGJ;false;;1950-05-09;BGJ;;;
http://publications.europa.eu/resource/authority/language/BGK;false;;1950-05-09;BGK;;;
http://publications.europa.eu/resource/authority/language/BGL;false;;1950-05-09;BGL;;;
http://publications.europa.eu/resource/authority/language/BGM;false;;1950-05-09;BGM;;;
http://publications.europa.eu/resource/authority/language/BGN;false;;1950-05-09;BGN;;;
http://publications.europa.eu/resource/authority/language/BGO;false;;1950-05-09;BGO;;;
http://publications.europa.eu/resource/authority/language/BGP;false;;1950-05-09;BGP;;;
http://publications.europa.eu/resource/authority/language/BGQ;false;;1950-05-09;BGQ;;;
http://publications.europa.eu/resource/authority/language/BGR;false;;1950-05-09;BGR;;;
http://publications.europa.eu/resource/authority/language/BGS;false;;1950-05-09;BGS;;;
http://publications.europa.eu/resource/authority/language/BGT;false;;1950-05-09;BGT;;;
http://publications.europa.eu/resource/authority/language/BGU;false;;1950-05-09;BGU;;;
http://publications.europa.eu/resource/authority/language/BGV;false;;1950-05-09;BGV;;;
http://publications.europa.eu/resource/authority/language/BGW;false;;1950-05-09;BGW;;;
http://publications.europa.eu/resource/authority/language/BGX;false;;1950-05-09;BGX;;;
http://publications.europa.eu/resource/authority/language/BGY;false;;1950-05-09;BGY;;;
http://publications.europa.eu/resource/authority/language/BGZ;false;;1950-05-09;BGZ;;;
http://publications.europa.eu/resource/authority/language/BHA;false;;1950-05-09;BHA;;;
http://publications.europa.eu/resource/authority/language/BHB;false;;1950-05-09;BHB;;;
http://publications.europa.eu/resource/authority/language/BHC;false;;1950-05-09;BHC;;;
http://publications.europa.eu/resource/authority/language/BHD;false;;1950-05-09;BHD;;;
http://publications.europa.eu/resource/authority/language/BHE;false;;1950-05-09;BHE;;;
http://publications.europa.eu/resource/authority/language/BHF;false;;1950-05-09;BHF;;;
http://publications.europa.eu/resource/authority/language/BHG;false;;1950-05-09;BHG;;;
http://publications.europa.eu/resource/authority/language/BHH;false;;1950-05-09;BHH;;;
http://publications.europa.eu/resource/authority/language/BHI;false;;1950-05-09;BHI;;;
http://publications.europa.eu/resource/authority/language/BHJ;false;;1950-05-09;BHJ;;;
http://publications.europa.eu/resource/authority/language/BHK;false;;1950-05-09;BHK;;;
http://publications.europa.eu/resource/authority/language/BHL;false;;1950-05-09;BHL;;;
http://publications.europa.eu/resource/authority/language/BHM;false;;1950-05-09;BHM;;;
http://publications.europa.eu/resource/authority/language/BHN;false;;1950-05-09;BHN;;;
http://publications.europa.eu/resource/authority/language/BHO;false;;1950-05-09;BHO;;;
http://publications.europa.eu/resource/authority/language/BHP;false;;1950-05-09;BHP;;;
http://publications.europa.eu/resource/authority/language/BHQ;false;;1950-05-09;BHQ;;;
http://publications.europa.eu/resource/authority/language/BHR;false;;1950-05-09;BHR;;;
http://publications.europa.eu/resource/authority/language/BHS;false;;1950-05-09;BHS;;;
http://publications.europa.eu/resource/authority/language/BHT;false;;1950-05-09;BHT;;;
http://publications.europa.eu/resource/authority/language/BHU;false;;1950-05-09;BHU;;;
http://publications.europa.eu/resource/authority/language/BHV;false;;1950-05-09;BHV;;;
http://publications.europa.eu/resource/authority/language/BHW;false;;1950-05-09;BHW;;;
http://publications.europa.eu/resource/authority/language/BHX;false;;1950-05-09;BHX;;;
http://publications.europa.eu/resource/authority/language/BHY;false;;1950-05-09;BHY;;;
http://publications.europa.eu/resource/authority/language/BHZ;false;;1950-05-09;BHZ;;;
http://publications.europa.eu/resource/authority/language/BIA;false;;1950-05-09;BIA;;;
http://publications.europa.eu/resource/authority/language/BIB;false;;1950-05-09;BIB;;;
http://publications.europa.eu/resource/authority/language/BIC;false;;1950-05-09;BIC;;;
http://publications.europa.eu/resource/authority/language/BID;false;;1950-05-09;BID;;;
http://publications.europa.eu/resource/authority/language/BIE;false;;1950-05-09;BIE;;;
http://publications.europa.eu/resource/authority/language/BIF;false;;1950-05-09;BIF;;;
http://publications.europa.eu/resource/authority/language/BIG;false;;1950-05-09;BIG;;;
http://publications.europa.eu/resource/authority/language/BIJ;false;;1950-05-09;BIJ;;;
http://publications.europa.eu/resource/authority/language/BIK;false;;1950-05-09;BIK;;;
http://publications.europa.eu/resource/authority/language/BIL;false;;1950-05-09;BIL;;;
http://publications.europa.eu/resource/authority/language/BIM;false;;1950-05-09;BIM;;;
http://publications.europa.eu/resource/authority/language/BIN;false;;1950-05-09;BIN;;;
http://publications.europa.eu/resource/authority/language/BIO;false;;1950-05-09;BIO;;;
http://publications.europa.eu/resource/authority/language/BIP;false;;1950-05-09;BIP;;;
http://publications.europa.eu/resource/authority/language/BIQ;false;;1950-05-09;BIQ;;;
http://publications.europa.eu/resource/authority/language/BIR;false;;1950-05-09;BIR;;;
http://publications.europa.eu/resource/authority/language/BIS;false;;1950-05-09;BIS;Bislama;bislama;
http://publications.europa.eu/resource/authority/language/BIT;false;;1950-05-09;BIT;;;
http://publications.europa.eu/resource/authority/language/BIU;false;;1950-05-09;BIU;;;
http://publications.europa.eu/resource/authority/language/BIV;false;;1950-05-09;BIV;;;
http://publications.europa.eu/resource/authority/language/BIW;false;;1950-05-09;BIW;;;
http://publications.europa.eu/resource/authority/language/BIX;false;;1950-05-09;BIX;;;
http://publications.europa.eu/resource/authority/language/BIY;false;;1950-05-09;BIY;;;
http://publications.europa.eu/resource/authority/language/BIZ;false;;1950-05-09;BIZ;;;
http://publications.europa.eu/resource/authority/language/BJA;false;;1950-05-09;BJA;;;
http://publications.europa.eu/resource/authority/language/BJB;false;;1950-05-09;BJB;;;
http://publications.europa.eu/resource/authority/language/BJC;false;;1950-05-09;BJC;;;
http://publications.europa.eu/resource/authority/language/BJD;false;;1950-05-09;BJD;;;
http://publications.europa.eu/resource/authority/language/BJE;false;;1950-05-09;BJE;;;
http://publications.europa.eu/resource/authority/language/BJF;false;;1950-05-09;BJF;;;
http://publications.europa.eu/resource/authority/language/BJG;false;;1950-05-09;BJG;;;
http://publications.europa.eu/resource/authority/language/BJH;false;;1950-05-09;BJH;;;
http://publications.europa.eu/resource/authority/language/BJI;false;;1950-05-09;BJI;;;
http://publications.europa.eu/resource/authority/language/BJJ;false;;1950-05-09;BJJ;;;
http://publications.europa.eu/resource/authority/language/BJK;false;;1950-05-09;BJK;;;
http://publications.europa.eu/resource/authority/language/BJL;false;;1950-05-09;BJL;;;
http://publications.europa.eu/resource/authority/language/BJM;false;;1950-05-09;BJM;;;
http://publications.europa.eu/resource/authority/language/BJN;false;;1950-05-09;BJN;;;
http://publications.europa.eu/resource/authority/language/BJO;false;;1950-05-09;BJO;;;
http://publications.europa.eu/resource/authority/language/BJP;false;;1950-05-09;BJP;Fanamaket;;
http://publications.europa.eu/resource/authority/language/BJQ;false;;1950-05-09;BJQ;;;
http://publications.europa.eu/resource/authority/language/BJR;false;;1950-05-09;BJR;;;
http://publications.europa.eu/resource/authority/language/BJS;false;;1950-05-09;BJS;;;
http://publications.europa.eu/resource/authority/language/BJT;false;;1950-05-09;BJT;;;
http://publications.europa.eu/resource/authority/language/BJU;false;;1950-05-09;BJU;;;
http://publications.europa.eu/resource/authority/language/BJV;false;;1950-05-09;BJV;;;
http://publications.europa.eu/resource/authority/language/BJW;false;;1950-05-09;BJW;;;
http://publications.europa.eu/resource/authority/language/BJX;false;;1950-05-09;BJX;;;
http://publications.europa.eu/resource/authority/language/BJY;false;;1950-05-09;BJY;;;
http://publications.europa.eu/resource/authority/language/BJZ;false;;1950-05-09;BJZ;;;
http://publications.europa.eu/resource/authority/language/BKA;false;;1950-05-09;BKA;;;
http://publications.europa.eu/resource/authority/language/BKB;false;;1950-05-09;BKB;;;
http://publications.europa.eu/resource/authority/language/BKC;false;;1950-05-09;BKC;;;
http://publications.europa.eu/resource/authority/language/BKD;false;;1950-05-09;BKD;;;
http://publications.europa.eu/resource/authority/language/BKF;false;;1950-05-09;BKF;;;
http://publications.europa.eu/resource/authority/language/BKG;false;;1950-05-09;BKG;;;
http://publications.europa.eu/resource/authority/language/BKH;false;;1950-05-09;BKH;;;
http://publications.europa.eu/resource/authority/language/BKI;false;;1950-05-09;BKI;;;
http://publications.europa.eu/resource/authority/language/BKJ;false;;1950-05-09;BKJ;;;
http://publications.europa.eu/resource/authority/language/BKK;false;;1950-05-09;BKK;;;
http://publications.europa.eu/resource/authority/language/BKL;false;;1950-05-09;BKL;;;
http://publications.europa.eu/resource/authority/language/BKM;false;;1950-05-09;BKM;;;
http://publications.europa.eu/resource/authority/language/BKN;false;;1950-05-09;BKN;;;
http://publications.europa.eu/resource/authority/language/BKO;false;;1950-05-09;BKO;;;
http://publications.europa.eu/resource/authority/language/BKP;false;;1950-05-09;BKP;;;
http://publications.europa.eu/resource/authority/language/BKQ;false;;1950-05-09;BKQ;;;
http://publications.europa.eu/resource/authority/language/BKR;false;;1950-05-09;BKR;;;
http://publications.europa.eu/resource/authority/language/BKS;false;;1950-05-09;BKS;;;
http://publications.europa.eu/resource/authority/language/BKT;false;;1950-05-09;BKT;;;
http://publications.europa.eu/resource/authority/language/BKU;false;;1950-05-09;BKU;;;
http://publications.europa.eu/resource/authority/language/BKV;false;;1950-05-09;BKV;;;
http://publications.europa.eu/resource/authority/language/BKW;false;;1950-05-09;BKW;;;
http://publications.europa.eu/resource/authority/language/BKX;false;;1950-05-09;BKX;;;
http://publications.europa.eu/resource/authority/language/BKY;false;;1950-05-09;BKY;;;
http://publications.europa.eu/resource/authority/language/BKZ;false;;1950-05-09;BKZ;;;
http://publications.europa.eu/resource/authority/language/BLA;false;;1950-05-09;BLA;;;
http://publications.europa.eu/resource/authority/language/BLB;false;;1950-05-09;BLB;;;
http://publications.europa.eu/resource/authority/language/BLC;false;;1950-05-09;BLC;;;
http://publications.europa.eu/resource/authority/language/BLD;false;;1950-05-09;BLD;;;
http://publications.europa.eu/resource/authority/language/BLE;false;;1950-05-09;BLE;;;
http://publications.europa.eu/resource/authority/language/BLF;false;;1950-05-09;BLF;;;
http://publications.europa.eu/resource/authority/language/BLG;false;;1950-05-09;BLG;;;
http://publications.europa.eu/resource/authority/language/BLH;false;;1950-05-09;BLH;;;
http://publications.europa.eu/resource/authority/language/BLI;false;;1950-05-09;BLI;;;
http://publications.europa.eu/resource/authority/language/BLJ;false;;1950-05-09;BLJ;;;
http://publications.europa.eu/resource/authority/language/BLK;false;;1950-05-09;BLK;;;
http://publications.europa.eu/resource/authority/language/BLL;false;;1950-05-09;BLL;;;
http://publications.europa.eu/resource/authority/language/BLM;false;;1950-05-09;BLM;;;
http://publications.europa.eu/resource/authority/language/BLN;false;;1950-05-09;BLN;;;
http://publications.europa.eu/resource/authority/language/BLO;false;;1950-05-09;BLO;;;
http://publications.europa.eu/resource/authority/language/BLP;false;;1950-05-09;BLP;;;
http://publications.europa.eu/resource/authority/language/BLQ;false;;1950-05-09;BLQ;;;
http://publications.europa.eu/resource/authority/language/BLR;false;;1950-05-09;BLR;;;
http://publications.europa.eu/resource/authority/language/BLS;false;;1950-05-09;BLS;;;
http://publications.europa.eu/resource/authority/language/BLT;false;;1950-05-09;BLT;;;
http://publications.europa.eu/resource/authority/language/BLV;false;;1950-05-09;BLV;;;
http://publications.europa.eu/resource/authority/language/BLW;false;;1950-05-09;BLW;;;
http://publications.europa.eu/resource/authority/language/BLX;false;;1950-05-09;BLX;;;
http://publications.europa.eu/resource/authority/language/BLY;false;;1950-05-09;BLY;;;
http://publications.europa.eu/resource/authority/language/BLZ;false;;1950-05-09;BLZ;;;
http://publications.europa.eu/resource/authority/language/BMA;false;;1950-05-09;BMA;;;
http://publications.europa.eu/resource/authority/language/BMB;false;;1950-05-09;BMB;;;
http://publications.europa.eu/resource/authority/language/BMC;false;;1950-05-09;BMC;;;
http://publications.europa.eu/resource/authority/language/BMD;false;;1950-05-09;BMD;;;
http://publications.europa.eu/resource/authority/language/BME;false;;1950-05-09;BME;;;
http://publications.europa.eu/resource/authority/language/BMF;false;;1950-05-09;BMF;;;
http://publications.europa.eu/resource/authority/language/BMG;false;;1950-05-09;BMG;;;
http://publications.europa.eu/resource/authority/language/BMH;false;;1950-05-09;BMH;;;
http://publications.europa.eu/resource/authority/language/BMI;false;;1950-05-09;BMI;;;
http://publications.europa.eu/resource/authority/language/BMJ;false;;1950-05-09;BMJ;;;
http://publications.europa.eu/resource/authority/language/BMK;false;;1950-05-09;BMK;;;
http://publications.europa.eu/resource/authority/language/BML;false;;1950-05-09;BML;;;
http://publications.europa.eu/resource/authority/language/BMM;false;;1950-05-09;BMM;;;
http://publications.europa.eu/resource/authority/language/BMN;false;;1950-05-09;BMN;;;
http://publications.europa.eu/resource/authority/language/BMO;false;;1950-05-09;BMO;;;
http://publications.europa.eu/resource/authority/language/BMP;false;;1950-05-09;BMP;;;
http://publications.europa.eu/resource/authority/language/BMQ;false;;1950-05-09;BMQ;;;
http://publications.europa.eu/resource/authority/language/BMR;false;;1950-05-09;BMR;;;
http://publications.europa.eu/resource/authority/language/BMS;false;;1950-05-09;BMS;;;
http://publications.europa.eu/resource/authority/language/BMT;false;;1950-05-09;BMT;;;
http://publications.europa.eu/resource/authority/language/BMU;false;;1950-05-09;BMU;;;
http://publications.europa.eu/resource/authority/language/BMV;false;;1950-05-09;BMV;;;
http://publications.europa.eu/resource/authority/language/BMW;false;;1950-05-09;BMW;;;
http://publications.europa.eu/resource/authority/language/BMX;false;;1950-05-09;BMX;;;
http://publications.europa.eu/resource/authority/language/BMY;false;;1950-05-09;BMY;;;
http://publications.europa.eu/resource/authority/language/BMZ;false;;1950-05-09;BMZ;;;
http://publications.europa.eu/resource/authority/language/BNA;false;;1950-05-09;BNA;;;
http://publications.europa.eu/resource/authority/language/BNB;false;;1950-05-09;BNB;;;
http://publications.europa.eu/resource/authority/language/BNC;false;;1950-05-09;BNC;;;
http://publications.europa.eu/resource/authority/language/BND;false;;1950-05-09;BND;;;
http://publications.europa.eu/resource/authority/language/BNE;false;;1950-05-09;BNE;;;
http://publications.europa.eu/resource/authority/language/BNF;false;;1950-05-09;BNF;;;
